Item Identifier,Item Fat Content,Item Type,Outlet Identifier,Outlet Size,Outlet Location Type,Outlet Type,Outlet Establishment Year,Item Weight,Item Visibility,Item MRP,Item Outlet Sales
FDX58,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type3427,1999,13.15,0.043831721,184.195,2746.425
NCX05,Low Fat,Health and Hygiene,OUT045,-,Tier 2,Supermarket Type3428,2002,15.2,0.097258937,114.8492,1506.0396
FDO21,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type3429,1997,11.6,0.009763021,226.2404,1800.3232
FDU20,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type3430,1987,19.35,0.021439694,119.7098,1325.6078
FDY57,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type3431,2004,20.2,0.121231308,97.5752,1534.0032
FDG33,Regular,Seafood,OUT046,Small,Tier 1,Supermarket Type3432,1997,5.365,0.14024028,171.0764,3263.7516
FDG35,Regular,Starchy Foods,OUT049,Medium,Tier 1,Supermarket Type3433,1999,21.2,0,173.6738,2954.1546
FDC52,Regular,Dairy,OUT045,-,Tier 2,Supermarket Type3434,2002,11.15,0.008296692,150.6708,2106.5912
FDS34,Regular,Snack Foods,OUT017,-,Tier 2,Supermarket Type3435,2007,19.35,0.077193256,112.7518,683.1108
NCY05,Low Fat,Health and Hygiene,OUT049,Medium,Tier 1,Supermarket Type3436,1999,13.5,0.055075504,33.3874,282.2992
FDO46,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type3437,2004,9.6,0.014209811,188.1872,1701.7848
FDY20,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type3438,1999,12.5,0.081879864,91.7488,1358.232
FDA13,Low Fat,Canned,OUT035,Small,Tier 2,Supermarket Type3439,2004,15.85,0.078540095,36.3506,607.2096
FDS04,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type3440,1987,10.195,0.146540889,141.7838,1685.8056
FDU51,Regular,Meat,OUT017,-,Tier 2,Supermarket Type3441,2007,20.2,0.097059596,178.6028,2302.3364
FDO60,Low Fat,Baking Goods,OUT013,High,Tier 3,Supermarket Type3442,1987,20,0.034340926,45.4086,981.3892
FDM13,Low Fat,Breakfast,OUT017,-,Tier 2,Supermarket Type3443,2007,6.425,0.063532672,133.0626,1442.7886
FDA58,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type3444,2004,9.395,0.103731617,236.9932,4242.4776
FDJ02,Regular,Canned,OUT017,-,Tier 2,Supermarket Type3445,2007,17.2,0.025309134,147.0418,2354.2688
FDN57,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type3446,2004,18.25,0.054223942,142.0154,2127.231
FDZ21,Regular,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type3447,1999,17.6,0.03928284,94.641,2799.689
FDC39,Low Fat,Dairy,OUT013,High,Tier 3,Supermarket Type3448,1987,7.405,0.159062948,208.9296,2700.4848
FDC41,Low Fat,Frozen Foods,OUT017,-,Tier 2,Supermarket Type3449,2007,15.6,0.117574554,75.667,1301.639
FDS04,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type3450,2004,10.195,0.146635206,139.0838,3652.5788
NCC18,LF,Household,OUT049,Medium,Tier 1,Supermarket Type3451,1999,19.1,0.177545624,172.4422,3621.2862
FDV15,Low Fat,Meat,OUT017,-,Tier 2,Supermarket Type3452,2007,10.3,0.146999264,103.7648,2804.3496
FDC34,Regular,Snack Foods,OUT045,-,Tier 2,Supermarket Type3453,2002,16,0.173109453,155.2972,3894.93
FDX10,reg,Snack Foods,OUT017,-,Tier 2,Supermarket Type3454,2007,6.385,0.124410284,34.3874,388.1614
NCF19,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type3455,1987,13,0.035079516,47.9034,583.2408
FDE17,Regular,Frozen Foods,OUT017,-,Tier 2,Supermarket Type3456,2007,20.1,0.054763518,150.9366,3476.1418
NCN53,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type3457,1987,5.175,0.030330202,35.4874,388.1614
FDC16,Regular,Dairy,OUT046,Small,Tier 1,Supermarket Type3458,1997,11.5,0,88.254,1298.31
DRF37,Low Fat,Soft Drinks,OUT013,High,Tier 3,Supermarket Type3459,1987,17.25,0.084262458,261.591,3418.883
FDN40,Low Fat,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type3460,2004,5.88,0.08644044,155.3998,2153.1972
FDF16,Low Fat,Frozen Foods,OUT017,-,Tier 2,Supermarket Type3461,2007,7.3,0.086619573,147.6076,3251.7672
FDH27,Low Fat,Dairy,OUT049,Medium,Tier 1,Supermarket Type3462,1999,7.075,0.058437653,143.0128,1150.5024
FDY52,Low Fat,Frozen Foods,OUT017,-,Tier 2,Supermarket Type3463,2007,6.365,0,59.7536,980.0576
NCH18,LF,Household,OUT035,Small,Tier 2,Supermarket Type3464,2004,9.3,0.044652785,247.0802,1228.401
DRC01,Regular,Soft Drinks,OUT013,High,Tier 3,Supermarket Type3465,1987,5.92,0.019184026,50.3692,591.2304
NCO14,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type3466,2004,9.6,0.029638267,42.6086,133.8258
DRG39,Low Fat,Dairy,OUT046,Small,Tier 1,Supermarket Type3467,1997,14.15,0.042180995,52.0982,578.5802
DRK13,Low Fat,Soft Drinks,OUT013,High,Tier 3,Supermarket Type3468,1987,11.8,0.11507174,198.2084,3769.7596
FDD41,Regular,Frozen Foods,OUT045,-,Tier 2,Supermarket Type3469,2002,6.765,0.087437069,106.1306,1672.4896
FDI52,Low Fat,Frozen Foods,OUT017,-,Tier 2,Supermarket Type3470,2007,18.7,0.10527024,122.9072,490.0288
FDT28,Low Fat,Frozen Foods,OUT013,High,Tier 3,Supermarket Type3471,1987,13.3,0.063513272,149.9708,2106.5912
FDH52,Regular,Frozen Foods,OUT017,-,Tier 2,Supermarket Type3472,2007,9.42,0.044151435,61.5194,866.8716
FDZ38,LF,Dairy,OUT046,Small,Tier 1,Supermarket Type3473,1997,17.6,0.008001018,170.4422,2759.0752
FDF12,Low Fat,Baking Goods,OUT017,-,Tier 2,Supermarket Type3474,2007,8.235,0.0828941,149.3076,1921.4988
FDO45,Regular,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type3475,1999,13.15,0.038011783,89.6856,703.0848
NCS18,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type3476,2002,12.65,0.042296724,106.3938,3751.783
NCE54,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type3477,2002,20.7,0.02695441,73.2354,1504.708
FDB50,Low Fat,Canned,OUT045,-,Tier 2,Supermarket Type3478,2002,13,0.153930108,76.7986,2648.5524
FDZ20,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type3479,2002,16.1,0.034376537,256.1356,6358.39
FDB11,Low Fat,Starchy Foods,OUT045,-,Tier 2,Supermarket Type3480,2002,16,0.060971431,226.2404,4725.8484
FDU22,Low Fat,Snack Foods,OUT013,High,Tier 3,Supermarket Type3481,1987,12.35,0,118.9124,3199.8348
NCP30,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type3482,2004,20.5,0.032762495,40.0822,1257.0304
FDD08,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type3483,2004,8.3,0.035347676,38.0506,531.3084
NCG42,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type3484,1999,19.2,0.041291929,130.131,1038.648
NCT30,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type3485,2007,9.1,0.080747059,46.9718,850.8924
FDT37,Low Fat,Canned,OUT013,High,Tier 3,Supermarket Type3486,1987,14.15,0.035240817,255.5014,5355.0294
FDU04,Low Fat,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type3487,1999,7.93,0.005557062,122.1414,2924.1936
NCH30,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type3488,1997,17.1,0.067154053,114.386,1245.046
DRG37,Low Fat,Soft Drinks,OUT013,High,Tier 3,Supermarket Type3489,1987,16.2,0.019362306,154.6972,1713.7692
FDS13,LF,Canned,OUT046,Small,Tier 1,Supermarket Type3490,1997,6.465,0.124506117,264.7884,3709.8376
FDY26,Regular,Dairy,OUT035,Small,Tier 2,Supermarket Type3491,2004,20.6,0.030504756,212.6244,3599.3148
NCS29,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type3492,1987,9,0.069487587,266.6884,3974.826
FDR08,Low Fat,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type3493,2007,18.7,0.037835765,111.1886,2334.9606
FDB45,Low Fat,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type3494,1987,20.85,0.021312043,104.9306,2299.6732
FDW32,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type3495,1987,18.35,0.094218363,83.9882,1202.4348
FDN21,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type3496,2004,18.6,0.076841095,162.2236,2900.2248
FDH56,Regular,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type3497,2004,9.8,0.063805139,117.3492,810.9444
FDQ07,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type3498,1999,15.1,0.087542757,219.8456,6189.2768
FDK36,LF,Baking Goods,OUT013,High,Tier 3,Supermarket Type3499,1987,7.09,0.00720931,48.1034,1069.2748
DRJ11,Low Fat,Hard Drinks,OUT017,-,Tier 2,Supermarket Type3500,2007,9.5,0,188.9872,1323.6104
NCA06,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type3501,1997,20.5,0.143283608,37.919,183.095
NCZ41,Low Fat,Health and Hygiene,OUT045,-,Tier 2,Supermarket Type3502,2002,19.85,0.064551885,125.2704,2127.8968
NCD54,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type3503,2007,21.1,0.029173031,145.7786,1444.786
FDL57,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type3504,1987,15.1,0.067020992,260.3304,5424.9384
NCD30,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type3505,1987,19.7,0.026826919,98.7726,1859.5794
FDH17,Regular,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type3506,1997,16.2,0.01665334,97.3726,2055.3246
FDD57,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type3507,2004,18.1,0.022395357,96.5094,1332.9316
FDX47,Regular,Breads,OUT046,Small,Tier 1,Supermarket Type3508,1997,6.55,0.034604343,157.8288,2514.0608
FDC50,Low Fat,Canned,OUT045,-,Tier 2,Supermarket Type3509,2002,15.85,0.136774734,94.4094,1428.141
FDP44,Regular,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type3510,2004,16.5,0.079698503,100.6332,1537.998
FDE20,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type3511,1987,11.35,0.005525913,168.279,2376.906
FDM04,Regular,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type3512,1997,9.195,0.04712061,53.1666,768.999
DRP35,Low Fat,Hard Drinks,OUT046,Small,Tier 1,Supermarket Type3513,1997,18.85,0.090867297,127.3336,3962.8416
FDO11,Regular,Breads,OUT046,Small,Tier 1,Supermarket Type3514,1997,8,0.030264897,250.3092,6723.2484
NCM30,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type3515,1997,19.1,0.067295406,41.9796,701.7532
FDO32,Low Fat,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type3516,1999,6.36,0.120731024,46.506,652.484
NCP05,Low Fat,Health and Hygiene,OUT017,-,Tier 2,Supermarket Type3517,2007,19.6,0.025429614,151.7024,2884.2456
FDX56,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type3518,1997,17.1,0.074059474,209.0638,3520.0846
NCB54,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type3519,1987,8.76,0.050011058,126.7336,639.168
NCV18,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type3520,2004,6.775,0.105225964,84.225,3162.55
NCG55,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type3521,1999,16.25,0.039207025,116.1176,2633.9048
FDV14,Low Fat,Dairy,OUT035,Small,Tier 2,Supermarket Type3522,2004,19.85,0.044489064,89.4856,1054.6272
FDT31,Low Fat,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type3523,1987,19.75,0.012437935,189.9872,3781.744
DRD12,Low Fat,Soft Drinks,OUT045,-,Tier 2,Supermarket Type3524,2002,6.96,0.077350112,91.4146,638.5022
FDP23,Low Fat,Breads,OUT045,-,Tier 2,Supermarket Type3525,2002,6.71,0.03565903,218.3166,1959.4494
FDY02,Regular,Dairy,OUT035,Small,Tier 2,Supermarket Type3526,2004,8.945,0.087629354,263.491,1840.937
FDM03,Low Fat,Meat,OUT046,Small,Tier 1,Supermarket Type3527,1997,12.65,0,107.8938,750.3566
FDF35,Low Fat,Starchy Foods,OUT049,Medium,Tier 1,Supermarket Type3528,1999,15,0.154228739,107.3938,750.3566
DRM37,Low Fat,Soft Drinks,OUT017,-,Tier 2,Supermarket Type3529,2007,15.35,0.096943078,196.5768,7685.9952
NCV41,Low Fat,Health and Hygiene,OUT049,Medium,Tier 1,Supermarket Type3530,1999,14.35,0.017065268,109.5228,1768.3648
FDW23,Low Fat,Baking Goods,OUT045,-,Tier 2,Supermarket Type3531,2002,5.765,0.082178616,37.0164,540.6296
FDW12,Regular,Baking Goods,OUT013,High,Tier 3,Supermarket Type3532,1987,8.315,0.035542581,143.3444,1596.5884
FDG44,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type3533,2004,6.13,0.102171627,53.8298,1024.6662
FDJ36,Regular,Baking Goods,OUT035,Small,Tier 2,Supermarket Type3534,2004,14.5,0.128235818,104.1332,205.0664
FDX55,low fat,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type3535,1997,15.1,0.0552059,219.4166,6096.0648
NCD06,low fat,Household,OUT013,High,Tier 3,Supermarket Type3536,1987,13,0.099242622,46.306,699.09
FDD33,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type3537,2002,12.85,0.108412059,233.2642,3950.1914
FDG24,Low Fat,Baking Goods,OUT035,Small,Tier 2,Supermarket Type3538,2004,7.975,0.014628382,82.325,1331.6
FDE05,Regular,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type3539,1997,10.895,0.032454046,144.8102,3062.0142
FDZ12,Low Fat,Baking Goods,OUT046,Small,Tier 1,Supermarket Type3540,1997,9.17,0.102978817,144.947,4294.41
FDE44,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type3541,2004,14.65,0.171355643,47.6692,739.038
FDI32,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type3542,2002,17.7,0,115.0834,2764.4016
FDV28,Regular,Frozen Foods,OUT017,-,Tier 2,Supermarket Type3543,2007,16.1,0,35.1558,339.558
NCP53,Low Fat,Health and Hygiene,OUT017,-,Tier 2,Supermarket Type3544,2007,14.75,0.033076388,237.2906,3089.9778
NCN43,Low Fat,Others,OUT049,Medium,Tier 1,Supermarket Type3545,1999,12.15,0.006770252,124.473,1231.73
FDK55,Low Fat,Meat,OUT045,-,Tier 2,Supermarket Type3546,2002,18.5,0.025813943,89.1172,892.172
FDC17,Low Fat,Frozen Foods,OUT017,-,Tier 2,Supermarket Type3547,2007,12.15,0.015548178,211.2928,5049.4272
FDV28,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type3548,2004,16.1,0.159698192,32.0558,1018.674
NCU06,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type3549,1999,17.6,0.074522745,228.801,3215.814
FDY31,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type3550,2002,5.98,0.043651198,146.1418,3089.9778
DRE37,Low Fat,Soft Drinks,OUT049,Medium,Tier 1,Supermarket Type3551,1999,13.5,0.094366079,190.9872,2836.308
FDH33,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type3552,2004,12.85,0.121702394,42.7428,703.0848
FDA46,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type3553,2004,13.6,0.117613212,194.2136,2527.3768
FDP12,Regular,Baking Goods,OUT035,Small,Tier 2,Supermarket Type3554,2004,9.8,0.045258247,35.9874,282.2992
FDJ09,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type3555,1999,15,0.058485617,44.7744,679.116
FDX21,LF,Snack Foods,OUT035,Small,Tier 2,Supermarket Type3556,2004,7.05,0.084949955,109.7912,1091.912
FDC57,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type3557,1987,20.1,0.054549098,193.782,1158.492
FDY56,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type3558,1987,16.35,0.062359467,224.0062,4288.4178
NCH07,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type3559,1999,13.15,0.092811105,159.7604,4119.9704
FDY33,Regular,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type3560,1999,14.5,0.09735225,160.7262,1750.3882
FDZ48,Low Fat,Baking Goods,OUT045,-,Tier 2,Supermarket Type3561,2002,17.75,0.076113671,111.4544,1006.6896
FDY48,Low Fat,Baking Goods,OUT045,-,Tier 2,Supermarket Type3562,2002,14,0.023783007,104.0332,1435.4648
FDT16,Regular,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type3563,1997,9.895,0.048662357,261.7278,4685.9004
FDN40,Low Fat,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type3564,1997,5.88,0,154.2998,1999.3974
FDS39,Low Fat,Meat,OUT013,High,Tier 3,Supermarket Type3565,1987,6.895,0.022441883,143.8812,2707.1428
FDB33,Low Fat,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type3566,1999,17.75,0.014602837,158.6262,3819.0288
FDM44,low fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type3567,2002,12.5,0.031112643,104.999,1444.786
FDT32,Regular,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type3568,2004,19,0.065621523,186.5214,5275.7992
NCO07,Low Fat,Others,OUT046,Small,Tier 1,Supermarket Type3569,1997,9.06,0.009776268,213.756,1065.28
NCS30,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type3570,2002,5.945,0.093214866,129.1652,2841.6344
FDI38,Regular,Canned,OUT049,Medium,Tier 1,Supermarket Type3571,1999,13.35,0.014649641,207.3638,5797.7864
FDR52,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type3572,2004,12.65,0.07603021,189.0846,4012.7766
FDA04,Regular,Frozen Foods,OUT045,-,Tier 2,Supermarket Type3573,2002,11.3,0.066865326,260.1962,2848.9582
NCQ53,Low Fat,Health and Hygiene,OUT045,-,Tier 2,Supermarket Type3574,2002,17.6,0.018943666,237.359,6145.334
FDT03,Low Fat,Meat,OUT045,-,Tier 2,Supermarket Type3575,2002,21.25,0.01001904,184.6608,367.5216
FDY57,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type3576,1997,20.2,0.121254236,94.5752,1821.6288
FDH56,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type3577,1987,9.8,0.063764099,113.8492,1737.738
FDK40,Low Fat,Frozen Foods,OUT045,-,Tier 2,Supermarket Type3578,2002,7.035,0.02189371,262.791,3681.874
FDU04,Low Fat,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type3579,1997,7.93,0,121.8414,2802.3522
DRL37,Low Fat,Soft Drinks,OUT017,-,Tier 2,Supermarket Type3580,2007,15.5,0,41.377,649.155
FDT24,Regular,Baking Goods,OUT045,-,Tier 2,Supermarket Type3581,2002,12.35,0.186236236,78.7328,1390.1904
NCN05,Low Fat,Health and Hygiene,OUT045,-,Tier 2,Supermarket Type3582,2002,8.235,0.014488997,183.795,2929.52
FDR58,Low Fat,Snack Foods,OUT045,-,Tier 2,Supermarket Type3583,2002,6.675,0.04200648,92.6462,1665.8316
FDX47,Regular,Breads,OUT013,High,Tier 3,Supermarket Type3584,1987,6.55,0.034575546,156.5288,1571.288
NCH42,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type3585,2004,6.86,0.036530411,227.801,3904.917
FDH56,Regular,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type3586,2002,9.8,0.063946629,116.6492,2316.984
FDN20,Low Fat,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type3587,2007,19.35,0.026329989,169.2474,3705.8428
FDA15,Low Fat,Dairy,OUT013,High,Tier 3,Supermarket Type3588,1987,9.3,0.016009057,250.6092,6474.2392
FDF57,reg,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type3589,2007,14.5,0.059160135,170.7448,2045.3376
DRM37,Low Fat,Soft Drinks,OUT035,Small,Tier 2,Supermarket Type3590,2004,15.35,0.096379585,196.5768,4729.8432
NCD54,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type3591,1997,21.1,0.029008944,143.3786,866.8716
FDW49,Low Fat,Canned,OUT035,Small,Tier 2,Supermarket Type3592,2004,19.5,0.082536604,177.2002,2149.2024
DRI03,Low Fat,Dairy,OUT013,High,Tier 3,Supermarket Type3593,1987,6.03,0.0226848,178.1028,4604.6728
FDD14,Low Fat,Canned,OUT045,-,Tier 2,Supermarket Type3594,2002,20.7,0.170152831,182.6266,2581.9724
FDN02,Low Fat,Canned,OUT046,Small,Tier 1,Supermarket Type3595,1997,16.5,0.073827748,208.8638,2484.7656
FDT47,Regular,Breads,OUT045,-,Tier 2,Supermarket Type3596,2002,5.26,0.02455854,95.6068,2332.9632
FDM22,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type3597,2004,14,0.041949832,54.064,1118.544
FDB27,Low Fat,Dairy,OUT045,-,Tier 2,Supermarket Type3598,2002,7.575,0.055502454,196.5768,1576.6144
FDD38,Regular,Canned,OUT035,Small,Tier 2,Supermarket Type3599,2004,16.75,0.00819018,103.7674,2852.2872
FDF34,Regular,Snack Foods,OUT017,-,Tier 2,Supermarket Type3600,2007,9.3,0.014098693,197.7084,3372.9428
NCI29,Low Fat,Health and Hygiene,OUT017,-,Tier 2,Supermarket Type3601,2007,8.6,0.032806066,143.6154,2127.231
FDU27,Regular,Meat,OUT017,-,Tier 2,Supermarket Type3602,2007,18.6,0.172446822,47.1376,767.0016
FDU37,Regular,Canned,OUT046,Small,Tier 1,Supermarket Type3603,1997,9.5,0,79.596,1038.648
FDA01,Regular,Canned,OUT017,-,Tier 2,Supermarket Type3604,2007,15,0.054685839,60.2904,1581.9408
FDS13,Low Fat,Canned,OUT045,-,Tier 2,Supermarket Type3605,2002,6.465,0.124758619,264.1884,3444.8492
FDR36,Regular,Baking Goods,OUT035,Small,Tier 2,Supermarket Type3606,2004,6.715,0.121563385,43.7454,545.2902
DRK49,Low Fat,Soft Drinks,OUT049,Medium,Tier 1,Supermarket Type3607,1999,14.15,0.035999599,41.5138,162.4552
FDI57,Low Fat,Seafood,OUT017,-,Tier 2,Supermarket Type3608,2007,19.85,0.054331235,198.7768,4532.7664
FDQ36,Regular,Baking Goods,OUT035,Small,Tier 2,Supermarket Type3609,2004,7.855,0.161516894,37.0848,447.4176
FDD45,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type3610,2002,8.615,0.116484721,94.1436,1134.5232
FDG50,Low Fat,Canned,OUT045,-,Tier 2,Supermarket Type3611,2002,7.405,0.015302764,89.9146,2189.1504
NCO42,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type3612,2002,21.25,0.024705597,145.1102,1603.9122
FDM45,Regular,Snack Foods,OUT017,-,Tier 2,Supermarket Type3613,2007,8.655,0.088693595,122.5756,2181.1608
NCA54,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type3614,1987,16.5,0.036611104,180.9318,3247.7724
FDW55,Regular,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type3615,2004,12.6,0,248.8092,6723.2484
FDF10,reg,Snack Foods,OUT013,High,Tier 3,Supermarket Type3616,1987,15.5,0.156797787,148.6418,3972.8286
FDO38,Low Fat,Canned,OUT017,-,Tier 2,Supermarket Type3617,2007,17.25,0.07325106,76.4986,778.986
FDY45,Low Fat,Snack Foods,OUT017,-,Tier 2,Supermarket Type3618,2007,17.5,0.026289984,253.7356,3815.034
NCO54,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type3619,1999,19.5,0.014296484,53.7614,1436.7964
FDM10,Low Fat,Snack Foods,OUT013,High,Tier 3,Supermarket Type3620,1987,18.25,0.075908374,213.4218,3846.9924
DRK23,Low Fat,Hard Drinks,OUT017,-,Tier 2,Supermarket Type3621,2007,8.395,0.072383777,251.504,7084.112
NCR17,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type3622,1987,9.8,0.024363026,114.0492,2085.2856
FDH02,Regular,Canned,OUT045,-,Tier 2,Supermarket Type3623,2002,7.27,0.020823289,92.4488,996.0368
DRH37,Low Fat,Soft Drinks,OUT017,-,Tier 2,Supermarket Type3624,2007,17.6,0.041851756,162.7526,3124.5994
DRC36,Regular,Soft Drinks,OUT017,-,Tier 2,Supermarket Type3625,2007,13,0.045239326,174.1054,4377.635
FDB56,Regular,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type3626,2002,8.75,0.074778547,186.3556,3567.3564
NCK54,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type3627,2002,12.15,0.029583249,114.715,1048.635
NCQ17,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type3628,1987,10.3,0,154.663,2816.334
NCK07,Low Fat,Others,OUT017,-,Tier 2,Supermarket Type3629,2007,10.65,0.04896208,165.8526,3946.8624
NCP05,Low Fat,Health and Hygiene,OUT046,Small,Tier 1,Supermarket Type3630,1997,19.6,0.025286583,151.8024,1366.2216
FDX11,Regular,Baking Goods,OUT046,Small,Tier 1,Supermarket Type3631,1997,16,0.106752081,181.4634,1090.5804
FDS52,Low Fat,Frozen Foods,OUT045,-,Tier 2,Supermarket Type3632,2002,8.89,0.005485618,99.3016,607.2096
FDB14,Regular,Canned,OUT045,-,Tier 2,Supermarket Type3633,2002,20.25,0.102932246,93.212,1304.968
FDS45,Regular,Snack Foods,OUT017,-,Tier 2,Supermarket Type3634,2007,5.175,0.029662795,105.2622,2328.9684
DRF23,Low Fat,Hard Drinks,OUT046,Small,Tier 1,Supermarket Type3635,1997,4.61,0,173.8396,1221.0772
FDC46,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type3636,2004,17.7,0.116520447,186.0266,2950.8256
NCW41,Low Fat,Health and Hygiene,OUT035,Small,Tier 2,Supermarket Type3637,2004,18,0.015447454,159.2604,3961.51
FDE51,Regular,Dairy,OUT017,-,Tier 2,Supermarket Type3638,2007,5.925,0.097012989,42.9086,758.3462
NCK07,Low Fat,Others,OUT045,-,Tier 2,Supermarket Type3639,2002,10.65,0.048785427,163.9526,1644.526
NCQ41,Low Fat,Health and Hygiene,OUT035,Small,Tier 2,Supermarket Type3640,2004,14.8,0.019476708,193.0794,3901.588
FDL36,Low Fat,Baking Goods,OUT045,-,Tier 2,Supermarket Type3641,2002,15.1,0.076229769,90.483,1617.894
FDQ26,Regular,Dairy,OUT049,Medium,Tier 1,Supermarket Type3642,1999,13.5,0,57.8562,711.0744
FDR02,LF,Dairy,OUT017,-,Tier 2,Supermarket Type3643,2007,16.7,0.022190488,113.1886,3335.658
NCT41,Low Fat,Health and Hygiene,OUT045,-,Tier 2,Supermarket Type3644,2002,15.7,0.05610384,153.5024,2580.6408
