Item Identifier,Item Fat Content,Item Type,Outlet Identifier,Outlet Size,Outlet Location Type,Outlet Type,Outlet Establishment Year,Item Weight,Item Visibility,Item MRP,Item Outlet Sales
FDF58,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.009534758,64.551,1201.769
FDZ21,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.039031927,95.641,1737.738
FDL48,Regular,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.08186804,46.8034,1069.2748
FDE52,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.02974207,88.9514,3453.5046
DRD25,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.078589629,113.286,2716.464
DRZ11,Regular,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.112119359,123.0388,1981.4208
FDY07,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,45.9402,872.8638
FDZ56,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.025612348,168.2474,3200.5006
NCY18,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.03100078,177.0054,2101.2648
FDI33,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.028281197,90.2146,3648.584
FDP60,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.055648052,100.3016,2833.6448
FDZ15,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.020769677,117.5782,2741.0986
FDB14,Regular,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.102226474,91.312,3075.996
FDO27,Regular,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.178210285,95.7752,3930.8832
FDQ51,Regular,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.017466284,45.4718,1323.6104
FDH21,Low Fat,Seafood,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.031073804,157.5604,5704.5744
FDY55,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,255.7988,9251.9568
FDP33,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.088839949,254.2672,10993.6896
NCU17,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.092433518,101.6674,1426.1436
NCG30,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.111777297,124.6046,2863.6058
NCR29,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.054376275,56.293,2546.685
FDE11,Regular,Starchy Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.134441765,183.9924,6478.234
FDO39,Regular,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.136701678,182.1608,5880.3456
FDU50,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.074806196,112.9176,3435.528
FDI56,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.092933158,91.0146,3466.1548
NCR17,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.02426524,114.0492,3938.8728
FDT57,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.018942606,236.0248,6636.6944
DRA24,Regular,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.039734882,165.7868,4913.604
NCK05,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.077079177,61.5536,918.804
FDS43,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.040318693,186.224,5033.448
FDZ37,Regular,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.019672774,86.4198,1918.8356
FDO49,Regular,Breakfast,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.032892112,49.3008,1518.024
FDS25,Regular,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.139330557,109.5228,3426.2068
FDL34,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.040747616,140.2496,4093.3384
FDA07,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.030794774,122.9072,4532.7664
FDZ16,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.159081735,193.5478,4649.9472
FDN09,low fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.034705807,241.6828,4873.656
DRG03,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.061686402,153.9998,5229.1932
FDC44,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.171761077,115.7518,5351.0346
NCU42,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.019412192,166.5474,4379.6324
FDV23,Low Fat,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.105324246,125.7046,3237.1196
NCZ30,LF,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.026058181,121.9098,3374.2744
FDN10,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.045900448,118.9124,2844.2976
FDY21,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.172641213,195.111,5303.097
FDU23,LF,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.021618297,167.1184,2476.776
NCQ50,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.034141213,211.9218,3419.5488
FDQ20,low fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.029640604,40.8138,1543.3244
DRI03,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,175.3028,3719.1588
FDK34,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.038340116,240.1564,7150.692
FDE08,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.049080853,147.7734,4602.6754
NCH06,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.076183667,245.646,3695.19
FDL56,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.12517151,88.9198,3139.9128
FDN23,Regular,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.075142108,145.8444,3773.7544
FDT20,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.041194986,39.1164,1235.7248
FDP04,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.013745883,62.0168,1534.0032
FDQ11,Regular,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.067373081,258.8988,3083.9856
FDK24,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.10080442,45.4744,1041.3112
FDN33,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.122519571,93.0436,2363.59
FDT47,Regular,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.02439015,95.9068,3207.8244
DRE49,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,153.8024,7741.9224
FDW34,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.035406842,244.317,8262.578
FDQ31,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.053586458,89.7856,966.7416
FDK04,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.052058711,55.5588,1145.176
FDB08,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.030952737,160.1578,3048.6982
NCT53,low fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,164.5526,2302.3364
NCJ43,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.026938317,174.1396,4012.1108
NCW41,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.015375557,156.9604,4278.4308
NCO05,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.046333982,97.2384,2660.5368
FDF33,Low Fat,Seafood,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,109.4596,1833.6132
DRN59,Low Fat,Hard Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.063831013,46.206,1304.968
FDN44,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.022685222,161.592,4314.384
DRL01,Regular,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.076798609,231.8958,8413.0488
NCG54,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.079419801,172.3106,5475.5392
FDI20,LF,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.038377013,211.5586,4432.2306
NCW42,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.058185842,220.8456,4199.8664
FDE57,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.036109413,140.6154,4538.0928
FDS08,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.056685383,178.437,3175.866
FDD05,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.016531033,122.4098,3012.745
FDU39,Low Fat,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.035863436,58.3562,1125.8678
FDF26,Regular,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.046408928,153.2998,3998.7948
DRC49,LF,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.065119701,145.7128,4026.7584
FDB36,Regular,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.048292189,133.1626,2492.0894
NCF42,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.166572501,176.1712,3691.1952
NCO14,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.029500321,46.2086,802.9548
FDR45,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,240.6222,4302.3996
FDS39,Low Fat,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.022351808,143.7812,4986.842
FDB02,Regular,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.029023048,177.837,6704.606
FDX24,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.013861607,94.4462,2036.0164
FDS34,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.076387367,112.1518,3870.9612
DRN36,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.049934854,95.0752,2588.6304
NCD31,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.015359722,163.7526,1973.4312
FDU52,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.063462048,157.563,1721.093
FDF29,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.019837655,128.131,1687.803
FDX47,Regular,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.03443677,156.5288,4870.9928
FDP09,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.033725743,211.6902,4247.804
FDC45,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.135075924,170.3106,3422.212
DRJ37,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.060805497,150.8024,3339.6528
DRD12,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,89.4146,2645.2234
NCS29,LF,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.069208684,264.0884,4504.8028
FDH02,Regular,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,91.8488,2716.464
FDR09,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.077348214,259.7962,8028.8822
NCJ19,Low Fat,Others,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.117607719,55.2588,2748.4224
DRH11,Low Fat,Hard Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.075192072,56.0614,2597.2858
FDP56,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.046259036,47.4692,1576.6144
DRF01,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.174232377,146.6102,1895.5326
FDC32,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.098629062,90.6462,2406.2012
FDY04,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.042270751,162.521,4567.388
FDW02,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.037516862,124.3704,3004.0896
FDC29,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.024088444,112.7176,1832.2816
FDV43,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.076483451,43.4086,847.5634
FDK58,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.044764726,102.4016,2428.8384
FDM20,LF,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,245.0144,3185.1872
FDT36,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.110735739,35.2874,988.0472
FDA46,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.117065801,196.1136,6026.8216
FDG22,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.041180766,37.919,768.999
FDB40,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.007503372,146.7102,4374.306
FDD51,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.119371835,45.2744,905.488
FDA49,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.064607378,87.4198,2267.7148
FDU12,Regular,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.075384242,262.7568,7646.0472
FDV26,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.075791641,193.3794,8388.4142
FDG21,Regular,Seafood,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.145591438,148.705,1797.66
FDE05,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.032296886,144.0102,5394.9774
FDW52,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.037340835,163.1526,3946.8624
FDL36,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.075707087,88.183,1438.128
FDQ23,low fat,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.024407061,102.3332,1948.1308
FDN24,LF,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.112718928,54.2956,1310.2944
NCH55,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.034504414,125.202,2783.044
FDQ19,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.014295564,242.6512,12117.56
FDK40,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.021743592,263.191,6574.775
NCE06,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.091042211,162.6894,2588.6304
FDK33,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.011180843,213.456,4261.12
FDW24,low fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.037315469,50.0034,1992.7394
FDU58,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.028871235,188.7898,2057.9878
NCG18,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.02286663,102.8332,2768.3964
FDQ26,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.067543727,57.2562,2073.967
DRL47,Low Fat,Hard Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.038549197,127.5362,1006.6896
FDM34,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.067120954,132.9626,3279.065
NCS53,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.089343433,157.3604,6021.4952
FDK48,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.037449987,76.7354,2783.7098
DRF27,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.02827966,152.234,1071.938
NCR18,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.020388413,44.4112,767.0016
FDS48,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.027644732,149.4708,3159.8868
FDF44,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.059438787,130.9968,4828.3816
FDE46,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.015693328,150.7366,906.8196
FDQ09,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.057850699,113.2834,4376.9692
NCK53,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,100.8042,3472.147
FDW22,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.030143704,222.0114,6207.9192
NCS54,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.00994477,177.837,6528.169
FDJ33,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.087894475,121.173,2586.633
FDK16,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.114771298,93.9094,3903.5854
FDB22,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.110901004,155.0998,2768.3964
FDQ59,Regular,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,84.5908,3020.0688
FDT26,reg,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.067624438,120.944,1078.596
FDX57,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.047037323,96.4068,2624.5836
FDN03,Regular,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.015016891,248.6408,6759.2016
NCQ42,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.039078047,128.3678,3179.195
FDQ45,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.010864186,185.3608,5329.0632
FDE02,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.120663214,95.6778,2910.2118
NCD55,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.024213354,42.4454,293.6178
DRM23,Low Fat,Hard Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,171.7422,6207.9192
FDY59,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.031251369,93.3462,1018.0082
FDT08,LF,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.048980156,148.705,2996.1
FDI10,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.07802465,171.4422,3448.844
FDZ35,Regular,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.022170592,105.199,3199.169
NCY06,LF,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.060888514,130.1968,1565.9616
FDD33,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,231.9642,6970.926
FDG32,low fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.17514326,222.3772,9562.2196
NCP02,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.044591774,59.6562,2192.4794
FDS47,LF,Breads,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,87.6856,1845.5976
FDX01,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.024047319,115.515,1980.755
FDC53,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.008792907,96.7384,2956.152
DRE48,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.01724183,197.0768,8868.456
NCU29,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.025354072,144.476,3661.9
FDZ02,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.037962696,97.5726,978.726
FDR19,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.158947217,145.5102,5978.2182
FDA39,LF,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.012656359,37.8822,1021.3372
FDB38,Regular,Canned,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.027214272,159.692,3515.424
FDB56,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,188.2556,4693.89
FDF28,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.037681359,125.1046,3859.6426
FDV15,Low Fat,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.145464606,105.7648,2596.62
FDA11,low fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.043029436,94.7436,1701.7848
FDB05,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.08279545,245.8776,4705.8744
DRL37,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.053113721,44.377,1211.756
FDD35,Low Fat,Starchy Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.02573918,120.744,3954.852
FDY10,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.048830264,113.1176,2404.8696
FDS55,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.080771137,146.4734,4157.2552
FDR14,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.173206192,53.3298,1078.596
FDO31,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.028842332,81.496,1997.4
FDP27,Low Fat,Meat,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.118872194,188.353,5313.084
FDB17,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.036494521,179.0976,5976.2208
DRI39,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.096592065,54.893,3112.615
FDF56,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.118883724,180.3976,7425.0016
FDB44,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.016876708,210.0586,6964.9338
FDS40,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.013951504,36.719,622.523
FDI22,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.095746519,208.6612,7317.142
FDZ31,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.112668963,191.0504,5752.512
FDB37,Regular,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.022829734,241.0538,4566.7222
FDC08,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.102949031,225.272,4753.812
FDA43,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.064362554,193.7794,4876.985
FDB04,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.06292013,88.9856,3515.424
FDK51,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.005209791,265.2884,3179.8608
FDQ55,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.012974937,115.9834,2994.7684
FDT14,Regular,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.127108578,120.744,2756.412
NCA42,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.028410335,158.0604,4595.3516
NCX30,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.026491715,247.2776,6191.94
FDA20,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.066298469,186.824,6338.416
FDK36,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.007180374,47.4034,631.8442
NCB42,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.008519718,116.9492,2780.3808
DRK39,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.049623924,83.225,1498.05
DRI59,Low Fat,Hard Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.040636926,224.6088,4474.176
FDE29,Low Fat,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.142436015,62.3878,1514.695
NCO02,Low Fat,Others,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.073012871,67.5142,2306.997
FDK09,Low Fat,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.091318935,230.7352,8474.3024
FDQ07,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.086983591,219.8456,1547.3192
NCM06,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.075361182,155.6656,3243.7776
FDO37,Low Fat,Breakfast,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.021273161,229.1326,7393.0432
FDJ44,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.105812357,175.0396,4012.1108
NCD54,Low Fat,Household,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.028868467,146.3786,5056.751
FDE35,Regular,Starchy Foods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,59.8904,1757.712
NCQ05,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0,152.0708,2106.5912
FDN56,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.106538757,145.4786,5779.144
DRA59,Regular,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.127308434,186.6924,7033.5112
FDE24,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3,1985,0,0.093010026,143.0812,3704.5112
